"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"9/29/2015","Ut Payroll Ut","UT Payroll CO: UT Payroll","4066.99","credit","Paycheck","PLUS CHECKING","",""
"9/28/2015","Transfer to Plus Checking","To Share 0080 PLUS CHECKING","2000.00","debit","Transfer","REGULAR SAVINGS","",""
"9/28/2015","Threadgills","Check Card: THREADGILLS - WORLDHE AUSTIN TX  09/28/15Card 15 #4032","32.74","debit","Misc Expenses","PLUS CHECKING","",""
"9/28/2015","REI","Check Card: REI 32 AUSTINCheck Card: REI 32 AUSTIN AUSTIN TX  09/27/15Card 15 #8212","113.75","debit","Check","PLUS CHECKING","",""
"9/28/2015","A-Tex Family Fun Ctr","A-TEX FAMILY FUN CNTR AUSTIN TXA-TEX FAMILY FUN CNTR AUSTIN TX Card 15 #8212","9.20","debit","Check","PLUS CHECKING","",""
"9/28/2015","Randalls","RANDALLS STORE 2475 5311RANDALLS STORE 2475 5311 BALCONES DRIVE AUSTIN TX Card 15 #8212","107.96","debit","Groceries","PLUS CHECKING","",""
"9/28/2015","Toll Msb Tx","Check Card: TOLL/MSB888-811-4565 800-5687004 TX  09/27/15Card 15 #8212","21.22","debit","Check","PLUS CHECKING","",""
"9/28/2015","Transfer from Regular Savings","From Share 0000 REGULAR SAVINGS","2000.00","credit","Transfer","PLUS CHECKING","",""
"9/28/2015","Toll Msb Tx","Check Card: TOLL/MSB888-811-4565 800-5687004 TX  09/27/15Card 15 #8212","8.90","debit","Check","PLUS CHECKING","",""
"9/28/2015","Threadgills","Check Card: THREADGILLS - WORLDHE AUSTIN TX  09/28/15Card 15 #8212","6.41","debit","Check","PLUS CHECKING","",""
"9/28/2015","Threadgills","Check Card: THREADGILLS - WORLDHE AUSTIN TX  09/28/15Card 15 #8212","40.00","debit","Check","PLUS CHECKING","",""
"9/28/2015","Threadgills","Check Card: THREADGILLS - WORLDHE AUSTIN TX  09/28/15Card 15 #8212","22.86","debit","Check","PLUS CHECKING","",""
"9/27/2015","A-Tex Family Fun Ctr","A-TEX FAMILY FUN CNTR AUSTIN TXA-TEX FAMILY FUN CNTR AUSTIN TX Card 15 #8212","101.74","debit","Check","PLUS CHECKING","",""
"9/27/2015","Opa Coffee Wine","Check Card: OPA COFFEE AND WINEBAR AUSTIN TX  09/26/15Card 15 #8212","5.65","debit","Coffee Shops","PLUS CHECKING","",""
"9/27/2015","Stinsons Bistro","Check Card: STINSONS BISTROCheck Card: STINSONS BISTRO AUSTIN TX  09/25/15Card 15 #8212","4.90","debit","Restaurants","PLUS CHECKING","",""
"9/27/2015","Sun N Ski","Check Card: SUN N SKI - 11Check Card: SUN N SKI - 11 AUSTIN TX  09/26/15Card 15 #8212","40.95","debit","Uncategorized","PLUS CHECKING","",""
"9/26/2015","7-Eleven","7-ELEVEN 34252 1403 S LAMAR7-ELEVEN 34252 1403 S LAMAR BLVD AUSTIN TX Card 15 #8212","38.26","debit","Fast Food","PLUS CHECKING","",""
"9/26/2015","Whataburger","Check Card: WHATABURGER 162 Q26AUSTIN TX  09/25/15Card 15 #4032","8.32","debit","Fast Food","PLUS CHECKING","",""
"9/26/2015","Central Market","CENTRAL MARKET #061 4001 N.CENTRAL MARKET #061 4001 N. LAMAR AUSTIN TX Card 15 #8212","99.28","debit","Groceries","PLUS CHECKING","",""
"9/26/2015","Tyler's","TYLERS OUTLET AUSTIN TX Card 15TYLERS OUTLET AUSTIN TX Card 15 #8212","27.06","debit","Clothing","PLUS CHECKING","",""
"9/25/2015","Flightpath Coffeehouse","Check Card: THE FLIGHTPATHCOFFEEH AUSTIN TX  09/24/15Card 15 #4032","10.97","debit","Fast Food","PLUS CHECKING","",""
"9/25/2015","Sq Can Do","Check Card: SQ *CAN DO YOGA,LIFE C Austin TX  09/24/15Card 15 #8212","80.00","debit","Sports","PLUS CHECKING","",""
"9/25/2015","Cox Statesman Subscrip","Check Card: COX*STATESMANSUBSCRIP 512-445-4040 TX  09/25/15Card 15 #8212","32.99","debit","Newspapers & Magazines","PLUS CHECKING","",""
"9/24/2015","Cafe Java Northridge","Check Card: CAFE JAVANORTHRIDGE AUSTIN TX  09/23/15Card 15 #4032","19.37","debit","Restaurants","PLUS CHECKING","",""
"9/24/2015","Rosedale Market","ROSEDALE MARKET 1309 W 45TH STROSEDALE MARKET 1309 W 45TH ST AUSTIN TX Card 15 #8212","9.73","debit","Gas & Fuel","PLUS CHECKING","",""
"9/24/2015","iTunes","Check Card: APL*ITUNES.COM/BILL 866-712-7753 CA  09/24/15Card 15 #4032","16.23","debit","Check","PLUS CHECKING","",""
"9/24/2015","Billys On Burnet","Check Card: BILLY'S ON BURNETTCheck Card: BILLY'S ON BURNETT AUSTIN TX  09/23/15Card 15 #4032","34.82","debit","Restaurants","PLUS CHECKING","",""
"9/24/2015","ATM Withdrawal","ATM Withdrawal #000000002190UNIVERSITY FCU 3305 Steck Ave Austin TX457302Card 15 #8212","220.00","debit","Cash & ATM","PLUS CHECKING","",""
"9/24/2015","Rosedale Market","ROSEDALE MARKET 1309 W 45TH STROSEDALE MARKET 1309 W 45TH ST AUSTIN TX Card 15 #4032","3.03","debit","Gas & Fuel","PLUS CHECKING","",""
"9/23/2015","Mr Cassette","Check Card: Mr. Cassette A/VServic AUSTIN TX  09/22/15Card 15 #4032","32.42","debit","Check","PLUS CHECKING","",""
"9/23/2015","Aramark","Check Card: ARAMARK STUDENTACTIVIT AUSTIN TX  09/22/15Card 15 #4032","6.87","debit","Check","PLUS CHECKING","",""
"9/22/2015","Kerbey Lane Cafe","Check Card: KERBEY LANECAFE-CENTRA AUSTIN TX  09/20/15Card 15 #8212","90.50","debit","Check","PLUS CHECKING","",""
"9/22/2015","iTunes","Check Card: APL*ITUNES.COM/BILL 866-712-7753 CA  09/22/15Card 15 #4032","24.99","debit","Check","PLUS CHECKING","",""
"9/21/2015","Einstein Bros","Check Card: EINSTEIN BROSBAGELS311 AUSTIN TX  09/20/15Card 15 #4032","14.99","debit","Check","PLUS CHECKING","",""
"9/21/2015","Randalls","Check Card: RANDALLSSTORE00024810 AUSTIN TX  09/20/15Card 15 #8212","5.99","debit","Groceries","PLUS CHECKING","",""
"9/21/2015","Craigo's Balcones","Check Card: CRAIGOS BALCONESCheck Card: CRAIGOS BALCONES AUSTIN TX  09/20/15Card 15 #8212","12.21","debit","Check","PLUS CHECKING","",""
"9/20/2015","Costco","COSTCO WHSE #0681 10401COSTCO WHSE #0681 10401 RESEARCH BLVD AUSTIN TX Card 15 #8212","332.73","debit","Groceries","PLUS CHECKING","",""
"9/20/2015","Randalls","RANDALLS STORE 2475 5311RANDALLS STORE 2475 5311 BALCONES DRIVE AUSTIN TX Card 15 #8212","12.97","debit","Groceries","PLUS CHECKING","",""
"9/19/2015","Sy Dick Clothing","SY8 DICK'S CLOTHING730105 3210KRAMER LANE AUSTIN TX Card 15 #8212","54.10","debit","Check","PLUS CHECKING","",""
"9/19/2015","Central Market","CENTRAL MARKET #061 4001 N.CENTRAL MARKET #061 4001 N. LAMAR AUSTIN TX Card 15 #8212","124.86","debit","Groceries","PLUS CHECKING","",""
"9/19/2015","Mandola Italian","Check Card: MANDOLA'S ITALIANCheck Card: MANDOLA'S ITALIAN AUSTIN TX  09/18/15Card 15 #8212","35.23","debit","Check","PLUS CHECKING","",""
"9/19/2015","Lowe's","LOWE'S #1727 8000 SHOAL CREEKLOWE'S #1727 8000 SHOAL CREEK BLVD AUSTIN TX Card 15 #8212","36.71","debit","Check","PLUS CHECKING","",""
"9/19/2015","Mandola Italian","Check Card: MANDOLA'S ITALIANCheck Card: MANDOLA'S ITALIAN AUSTIN TX  09/18/15Card 15 #4032","3.79","debit","Check","PLUS CHECKING","",""
"9/19/2015","Kut Radio","Check Card: KUT RADIO UT AUSTIN512-4711631 TX  09/17/15Card 15 #8212","15.00","debit","Charity","PLUS CHECKING","",""
"9/18/2015","Flying Saucer","Check Card: THE FLYING SAUCERCheck Card: THE FLYING SAUCER AUSTIN TX  09/17/15Card 15 #4032","12.83","debit","Check","PLUS CHECKING","",""
"9/18/2015","Central Market","CENTRAL MARKET #061 4001 N.CENTRAL MARKET #061 4001 N. LAMAR AUSTIN TX Card 15 #8212","68.66","debit","Groceries","PLUS CHECKING","",""
"9/18/2015","Check","2061","324.50","debit","Check","PLUS CHECKING","",""
"9/18/2015","University Fcu Mobile","#418222 University FCU Mobile#418222 University FCU Mobile Deposit University FC TX","962.92","credit","Income","REGULAR SAVINGS","",""
"9/18/2015","P Terrys Burger Stand","Check Card: P TERRY'S BURGERSTAND AUSTIN TX  09/17/15Card 15 #8212","14.99","debit","Check","PLUS CHECKING","",""
"9/17/2015","Monroe Jeremy J","From MONROE,JEREMY J  MazdaFrom MONROE,JEREMY J  Mazda alternator replacement","160.00","credit","Income","PLUS CHECKING","",""
"9/17/2015","Craigo's Balcones","Check Card: CRAIGOS BALCONESCheck Card: CRAIGOS BALCONES AUSTIN TX  09/16/15Card 15 #8212","22.23","debit","Check","PLUS CHECKING","",""
"9/17/2015","Stinsons Bistro","STINSONS BISTRO","4.90","debit","Check","CREDIT CARD","",""
"9/16/2015","Teresa F Knobles DDS","Check Card: TERESA F KNOBLESDDS AUSTIN TX  09/15/15Card 15 #4032","67.20","debit","Dentist","PLUS CHECKING","",""
"9/15/2015","HEB","Check Card: HEB #202 AUSTIN TXCheck Card: HEB #202 AUSTIN TX  09/14/15Card 15 #8212","300.00","debit","Groceries","PLUS CHECKING","",""
"9/15/2015","Upper Crust","Check Card: UPPERCRUST BAKERYCheck Card: UPPERCRUST BAKERY AUSTIN TX  09/14/15Card 15 #8212","6.39","debit","Dentist","PLUS CHECKING","",""
"9/14/2015","Car Go Tx","Check Card: CAR2GO 877-488-4224Check Card: CAR2GO 877-488-4224 TX  09/14/15Card 15 #4032","7.68","debit","Check","PLUS CHECKING","",""
"9/14/2015","iTunes","Check Card: APL*ITUNES.COM/BILL 866-712-7753 CA  09/14/15Card 15 #4032","5.40","debit","Check","PLUS CHECKING","",""
"9/14/2015","Target","Check Card: TARGET 00024091Check Card: TARGET 00024091 AUSTIN TX  09/13/15Card 15 #8212","95.10","debit","Check","PLUS CHECKING","",""
"9/14/2015","Thundercloud Subs Austin","Check Card: THUNDERCLOUD SUBS 1AUSTIN TX  09/12/15Card 15 #4032","24.45","debit","Check","PLUS CHECKING","",""
"9/13/2015","Costco Gas","COSTCO GAS #0681 10401 RESEARCHCOSTCO GAS #0681 10401 RESEARCH BLVD AUSTIN TX Card 15 #8212","32.88","debit","Gas & Fuel","PLUS CHECKING","",""
"9/13/2015","Natural Gardener","Check Card: THE NATURALGARDENER AUSTIN TX  09/12/15Card 15 #8212","99.85","debit","Check","PLUS CHECKING","",""
"9/13/2015","Twin Liquors Austin","Check Card: TWIN LIQUORS #4Check Card: TWIN LIQUORS #4 AUSTIN TX  09/12/15Card 15 #8212","9.30","debit","Check","PLUS CHECKING","",""
"9/13/2015","Lucys Fried Chicken","Check Card: LUCYS FRIED CHICKEN- AUSTIN TX  09/13/15Card 15 #4032","54.00","debit","Check","PLUS CHECKING","",""
"9/12/2015","Trudy's Texas Star","Check Card: TRUDY'S TEXAS STARCheck Card: TRUDY'S TEXAS STAR AUSTIN TX  09/11/15Card 15 #4032","60.51","debit","Check","PLUS CHECKING","",""
"9/11/2015","Dollar General","DOLLAR GENERAL 13712 WE AUSTINDOLLAR GENERAL 13712 WE AUSTIN TX Card 15 #4032","32.06","debit","Check","PLUS CHECKING","",""
"9/11/2015","Randalls","RANDALLS STORE 2481 1500 WEST35TH STREET AUSTIN TX Card 15 #4032","56.95","debit","Groceries","PLUS CHECKING","",""
"9/11/2015","AAA","Check Card: AAA TX MEMBERPAYMENT 800-765-0766 CA  09/10/15Card 15 #8212","172.00","debit","Auto Insurance","PLUS CHECKING","",""
"9/11/2015","Randalls","RANDALLS STORE 2471 2727EXPOSITION BLVD AUSTIN TX Card 15 #4032","16.23","debit","Groceries","PLUS CHECKING","",""
"9/10/2015","Transfer from Plus Checking","From Share 0080 PLUS CHECKING","5000.00","credit","Transfer","REGULAR SAVINGS","",""
"9/10/2015","Transfer to Regular Savings","To Share 0000 REGULAR SAVINGS","5000.00","debit","Transfer","PLUS CHECKING","",""
"9/10/2015","Transfer to CREDIT CARD","CHASE TYPE: EPAY  ID:CHASE TYPE: EPAY  ID: 5760039224  CO: CHASE ACH ECC WEB","719.82","debit","Credit Card Payment","PLUS CHECKING","",""
"9/10/2015","Freshbooks De","Check Card: FRESHBOOKSCheck Card: FRESHBOOKS 866-3036061 DE  09/08/15Card 15 #4032","9.95","debit","Check","PLUS CHECKING","",""
"9/09/2015","Transfer to CREDIT CARD","CHASE TYPE: EPAY  ID:CHASE TYPE: EPAY  ID: 5760039224  CO: CHASE ACH ECC WEB","3000.00","debit","Credit Card Payment","PLUS CHECKING","",""
"9/09/2015","Fid Bkg Svc","FID BKG SVC LLC : ACH  ID:1042785576CO: FID BKG SVC LLC ACH ECC PPD","5387.75","credit","Income","PLUS CHECKING","",""
"9/09/2015","Rosedale Market","ROSEDALE MARKET 1309 W 45TH STROSEDALE MARKET 1309 W 45TH ST AUSTIN TX Card 15 #4032","3.31","debit","Gas & Fuel","PLUS CHECKING","",""
"9/09/2015","Transfer from Plus Checking","Payment Thank You - Web","719.82","credit","Credit Card Payment","CREDIT CARD","",""
"9/08/2015","Time Warner","TIME WARNER CABL TYPE: TW CABLEID: C826016000 CO: TIME WARNER CABL ACH ECC WEB","181.51","debit","Television","PLUS CHECKING","",""
"9/08/2015","Billys On Burnet","Check Card: BILLY'S ON BURNETTCheck Card: BILLY'S ON BURNETT AUSTIN TX  09/07/15Card 15 #4032","25.02","debit","Check","PLUS CHECKING","",""
"9/08/2015","Sears","SEARS ROEBUCK   1357","471.96","debit","Check","CREDIT CARD","",""
"9/08/2015","Transfer from Plus Checking","Payment Thank You - Web","3000.00","credit","Credit Card Payment","CREDIT CARD","",""
"9/06/2015","Bed Bath & Beyond","BEDBATH and BEYOND# BEDBATHBEDBATH and BEYOND# BEDBATH AUSTIN TX Card 15 #8212","21.64","debit","Check","PLUS CHECKING","",""
"9/06/2015","Stinsons Bistro","Check Card: STINSONS BISTROCheck Card: STINSONS BISTRO AUSTIN TX  09/04/15Card 15 #8212","4.90","debit","Check","PLUS CHECKING","",""
"9/06/2015","Rebel Pizza Llc","Check Card: REBEL PIZZA LLCCheck Card: REBEL PIZZA LLC AUSTIN TX  09/04/15Card 15 #8212","18.40","debit","Check","PLUS CHECKING","",""
"9/06/2015","Marshalls","MARSHALLS MARSHALLS AUSTIN TXMARSHALLS MARSHALLS AUSTIN TX Card 15 #8212","47.61","debit","Check","PLUS CHECKING","",""
"9/06/2015","Austin Comm College","AUSTIN COMM COLLEGE-TN","562.00","credit","Credit Card Payment","CREDIT CARD","",""
"9/05/2015","Randalls","RANDALLS STORE 2483 715 SOUTHEXPOSITION AUSTIN TX Card 15 #8212","35.46","debit","Groceries","PLUS CHECKING","",""
"9/05/2015","Taco Shack","Check Card: TACO SHACK 1 AUSTINCheck Card: TACO SHACK 1 AUSTIN TX  09/04/15Card 15 #8212","3.78","debit","Check","PLUS CHECKING","",""
"9/05/2015","Costco Gas","COSTCO GAS #0681 10401 RESEARCHCOSTCO GAS #0681 10401 RESEARCH BLVD AUSTIN TX Card 15 #8212","36.51","debit","Gas & Fuel","PLUS CHECKING","",""
"9/05/2015","Costco","COSTCO WHSE #0681 10401COSTCO WHSE #0681 10401 RESEARCH BLVD AUSTIN TX Card 15 #8212","302.44","debit","Groceries","PLUS CHECKING","",""
"9/04/2015","P Terrys Burger Stand","Check Card: P TERRY'S BURGERSTAND AUSTIN TX  09/04/15Card 15 #8212","4.60","debit","Check","PLUS CHECKING","",""
"9/04/2015","Rosedale Market","ROSEDALE MARKET 1309 W 45TH STROSEDALE MARKET 1309 W 45TH ST AUSTIN TX Card 15 #4032","38.35","debit","Gas & Fuel","PLUS CHECKING","",""
"9/04/2015","Monroe Jeremy J","To MONROE,JEREMY J","4150.00","debit","Uncategorized","PLUS CHECKING","",""
"9/04/2015","Liberty Mutual","LIBERTY MUTUAL TYPE: PAYMENTID: 9267721101 CO: LIBERTY MUTUAL ACH ECC PPD","378.65","debit","Auto Insurance","PLUS CHECKING","",""
"9/04/2015","Stinsons Bistro","Check Card: STINSONS BISTROCheck Card: STINSONS BISTRO AUSTIN TX  09/03/15Card 15 #8212","4.90","debit","Check","PLUS CHECKING","",""
"9/03/2015","Upper Crust","Check Card: UPPERCRUST BAKERYCheck Card: UPPERCRUST BAKERY AUSTIN TX  09/02/15Card 15 #8212","9.63","debit","Check","PLUS CHECKING","",""
"9/03/2015","Liberty Mutual","LIBERTY MUTUAL TYPE: PAYMENTID: 9267721101 CO: LIBERTY MUTUAL ACH ECC PPD","141.42","debit","Home Insurance","PLUS CHECKING","",""
"9/02/2015","Check","2058","850.00","debit","room/board","PLUS CHECKING","",""
"9/02/2015","REI","Check Card: REI 103 AUSTIN IICheck Card: REI 103 AUSTIN II AUSTIN TX  09/01/15Card 15 #8212","9.56","debit","Check","PLUS CHECKING","",""
"9/02/2015","Upper Crust","Check Card: UPPERCRUST BAKERYCheck Card: UPPERCRUST BAKERY AUSTIN TX  09/01/15Card 15 #8212","3.68","debit","Check","PLUS CHECKING","",""
"9/02/2015","Taco Shack","Check Card: TACO SHACK 1 AUSTINCheck Card: TACO SHACK 1 AUSTIN TX  09/01/15Card 15 #8212","4.76","debit","Check","PLUS CHECKING","",""
"9/01/2015","Target","Check Card: TARGET 00024091Check Card: TARGET 00024091 AUSTIN TX  08/31/15Card 15 #8212","67.39","debit","Check","PLUS CHECKING","",""
"9/01/2015","Rei Austin N","REI #103 AUSTIN 601 N L AUSTINREI #103 AUSTIN 601 N L AUSTIN TX Card 15 #8212","27.85","credit","Check","PLUS CHECKING","",""
"9/01/2015","B & T Mortgage","BB and T Mortgage 2013BB and T Mortgage 2013 0694969106","1153.81","debit","Mortgage & Rent","PLUS CHECKING","",""
"9/01/2015","AT&T","ATT TYPE: Payment  ID:ATT TYPE: Payment  ID: 9864031006  CO: ATT ACH ECC CCD","426.66","debit","Mobile Phone","PLUS CHECKING","",""
"8/31/2015","Texas Comptrollr Reg","TEXAS COMPTROLLR : REG SALARYID: 1746000089CO: TEXAS COMPTROLLR ACH ECC PPD","1224.40","credit","Paycheck","PLUS CHECKING","",""
"8/31/2015","Starbucks","Check Card: STARBUCKS #06284AUSTIN Austin TX  08/31/15Card 15 #4032","20.00","debit","Check","PLUS CHECKING","",""
"8/31/2015","Tiered Rate Apy","Tiered Rate APY Earned  0.01%Tiered Rate APY Earned  0.01% 08/01/15 to 08/31/15","0.11","credit","Income","PLUS CHECKING","",""
"8/31/2015","Billys On Burnet","Check Card: BILLY'S ON BURNETTCheck Card: BILLY'S ON BURNETT AUSTIN TX  08/30/15Card 15 #4032","55.71","debit","Check","PLUS CHECKING","",""
"8/31/2015","ATM Withdrawal","ATM Withdrawal #000000008657UNIVERSITY FCU 4611 Guadalupe St Austin TX457307Card 15 #4032","60.00","debit","Cash & ATM","PLUS CHECKING","",""
"8/30/2015","Tx Union Cactus","Check Card: TX UNION CACTUSCAFE AUSTIN TX  08/28/15Card 15 #4032","20.00","debit","Check","PLUS CHECKING","",""
"8/30/2015","Bark N Purr","BARK N PURR AUSTIN TX Card 15BARK N PURR AUSTIN TX Card 15 #8212","83.17","debit","Groceries","PLUS CHECKING","",""
"8/30/2015","Ut Payroll Ut","UT Payroll CO: UT Payroll","3209.24","credit","Paycheck","PLUS CHECKING","",""
"8/29/2015","Home Depot","NST THE HOME DEPOT 161843 10515N MOPAC NC EXPRSW AUSTIN TX Card 15 #8212","24.80","debit","Check","PLUS CHECKING","",""
"8/29/2015","Spec's Liquor","SPEC'S LIQUOR #62 AUSTIN TXSPEC'S LIQUOR #62 AUSTIN TX Card 15 #8212","96.18","debit","Groceries","PLUS CHECKING","",""
"8/29/2015","Randalls","RANDALLS STORE 2475 5311RANDALLS STORE 2475 5311 BALCONES DRIVE AUSTIN TX Card 15 #8212","70.39","debit","Groceries","PLUS CHECKING","",""
"8/29/2015","Tinos Greek Cafe","Check Card: TINOS GREEK CAFECheck Card: TINOS GREEK CAFE AUSTIN TX  08/28/15Card 15 #4032","23.17","debit","Check","PLUS CHECKING","",""
"8/28/2015","iTunes","Check Card: APL*ITUNES.COM/BILL 866-712-7753 CA  08/28/15Card 15 #4032","3.99","debit","Check","PLUS CHECKING","",""
"8/27/2015","Cactus Cafe","Check Card: KUT CACTUS CAFE000-0000000 TX  08/26/15Card 15 #4032","17.00","debit","Check","PLUS CHECKING","",""
"8/27/2015","Target","TARGET T-1542 5621 N I H 35TARGET T-1542 5621 N I H 35 Austin TX Card 15 #8212","113.96","debit","Check","PLUS CHECKING","",""
"8/27/2015","Home Depot","NST THE HOME DEPOT 132754 10515N MOPAC NC EXPRSW AUSTIN TX Card 15 #4032","63.54","debit","Check","PLUS CHECKING","",""
"8/27/2015","Austin Energy","AUSTIN ENERGY-ELECTRIC  andAUSTIN ENERGY-ELECTRIC  and  WATER 0694939178","349.83","debit","Utilities","PLUS CHECKING","",""
"8/26/2015","Chick-Fil-A","Check Card: ARAMARK CHICK FIL AAUSTIN TX  08/25/15Card 15 #4032","5.52","debit","Check","PLUS CHECKING","",""
"8/25/2015","Thai Spice","Check Card: THAI SPICE AUSTINCheck Card: THAI SPICE AUSTIN TX  08/24/15Card 15 #4032","27.54","debit","Check","PLUS CHECKING","",""
"8/25/2015","Birds Barber Shop LLC","Check Card: BIRDS BARBERSHOPCheck Card: BIRDS BARBERSHOP AUSTIN TX  08/24/15Card 15 #4032","28.00","debit","Check","PLUS CHECKING","",""
"8/25/2015","Everytown Ma","Check Card: EVERYTOWN STORE617-591-2919 MA  08/24/15Card 15 #8212","33.14","debit","Charity","PLUS CHECKING","",""
"8/25/2015","Around The Corner Store","Check Card: Around The CornerStore Austin TX  08/23/15Card 15 #4032","9.48","debit","Gas & Fuel","PLUS CHECKING","",""
"8/25/2015","Chevron","Check Card: CHEVRON 00107135Check Card: CHEVRON 00107135 AUSTIN TX  08/24/15Card 15 #4032","3.01","debit","Gas & Fuel","PLUS CHECKING","",""
"8/25/2015","Cox Statesman Subscrip","Check Card: COX*STATESMANSUBSCRIP 512-445-4040 TX  08/25/15Card 15 #8212","32.99","debit","Check","PLUS CHECKING","",""
"8/25/2015","Upper Crust","Check Card: UPPERCRUST BAKERYCheck Card: UPPERCRUST BAKERY AUSTIN TX  08/24/15Card 15 #8212","7.20","debit","Check","PLUS CHECKING","",""
"8/24/2015","Artistic Nails","Check Card: ARTISTIC NAILSCheck Card: ARTISTIC NAILS AUSTIN TX  08/23/15Card 15 #8212","33.00","debit","Check","PLUS CHECKING","",""
"8/24/2015","Taco Shack","Check Card: TACO SHACK 1-1Check Card: TACO SHACK 1-1 AUSTIN TX  08/23/15Card 15 #4032","7.67","debit","Check","PLUS CHECKING","",""
"8/23/2015","Sq Thunderbird Cafe","Check Card: SQ *THUNDERBIRDCAFE  and  Austin TX  08/22/15Card 15 #8212","5.21","debit","Check","PLUS CHECKING","",""
"8/23/2015","Torchys Tacos","Check Card: TORCHYS TACOS - 7 -BU AUSTIN TX  08/23/15Card 15 #4032","18.40","debit","Check","PLUS CHECKING","",""
"8/23/2015","Torchys Tacos","Check Card: TORCHYS TACOS - 7 -BU AUSTIN TX  08/23/15Card 15 #4032","5.68","debit","Check","PLUS CHECKING","",""
"8/23/2015","Austin Sign Language Scho","Check Card: AUSTIN SIGNLANGUAGE 512-8943001 TX  08/21/15Card 15 #8212","175.00","debit","Education","PLUS CHECKING","",""
"8/23/2015","Central Market","CENTRAL MARKET #061 4001 N.CENTRAL MARKET #061 4001 N. LAMAR AUSTIN TX Card 15 #8212","169.12","debit","Groceries","PLUS CHECKING","",""
"8/23/2015","Violet Crown Cinemas LLC","Check Card: VIOLET CROWNCINEMAS LL AUSTIN TX  08/22/15Card 15 #8212","24.00","debit","Check","PLUS CHECKING","",""
"8/23/2015","Rosedale Market","ROSEDALE MARKET 1309 W 45TH STROSEDALE MARKET 1309 W 45TH ST AUSTIN TX Card 15 #8212","44.69","debit","Gas & Fuel","PLUS CHECKING","",""
